link	mun	region	lon	lat	ekatte	settlement_type	name	type	name_tr	mun_tr	region_tr
https://www.ekatte.com/област-кюстендил/община-кюстендил/слокощица	Кюстендил	Кюстендил	22.70143	42.263582	67461	с	Слокощица		slokoschitsa	kjustendil	kjustendil
https://www.ekatte.com/област-перник/община-радомир/углярци	Радомир	Перник	22.891224	42.388764	75023	с	Углярци		ugljartsi	radomir	pernik
https://www.ekatte.com/област-видин/община-видин/генерал-мариново	Видин	Видин	22.748508	44.000008	14698	с	Генерал Мариново		general-marinovo	vidin	vidin
https://www.ekatte.com/област-кърджали/община-момчилград/седлари	Момчилград	Кърджали	25.379828	41.521991	65961	с	Седлари		sedlari	momchilgrad	krdzhali
https://www.ekatte.com/област-разград/община-лозница/веселина	Лозница	Разград	26.686678	43.456304	10759	с	Веселина		veselina	loznitsa	razgrad
https://www.ekatte.com/област-добрич/община-генерал-тошево/сираково	Генерал Тошево	Добрич	28.268888	43.652894	66620	с	Сираково		sirakovo	general-toshevo	dobrich
https://www.ekatte.com/област-търговище/община-търговище/пролаз	Търговище	Търговище	26.501515	43.172981	58579	с	Пролаз		prolaz	trgovische	trgovische
https://www.ekatte.com/област-велико-търново/община-елена/драгневци	Елена	Велико Търново	25.868384	42.855447	23265	с	Драгневци		dragnevtsi	elena	veliko-trnovo
https://www.ekatte.com/област-габрово/община-габрово/гайкини	Габрово	Габрово	25.303267	42.94076	14324	с	Гайкини		gajkini	gabrovo	gabrovo
https://www.ekatte.com/област-стара-загора/община-казанлък/крън	Казанлък	Стара Загора	25.373802	42.665776	40292	гр	Крън	gr	krn	kazanlk	stara-zagora
https://www.ekatte.com/област-софия-столица/община-столична/мало-бучино	София-град	София-област	23.163935	42.684401	46721	с	Мало Бучино		malo-buchino	sofija-grad	sofija-oblast
https://www.ekatte.com/област-бургас/община-царево/ахтопол	Царево	Бургас	27.940715	42.099386	878	гр	Ахтопол	gr	ahtopol	tsarevo	burgas
https://www.ekatte.com/област-хасково/община-димитровград/скобелево	Димитровград	Хасково	25.362474	42.09645	66831	с	Скобелево		skobelevo	dimitrovgrad	haskovo
https://www.ekatte.com/област-габрово/община-габрово/велковци	Габрово	Габрово	25.371679	42.940452	10536	с	Велковци		velkovtsi	gabrovo	gabrovo
https://www.ekatte.com/област-стара-загора/община-казанлък/розово	Казанлък	Стара Загора	25.416608	42.565672	62983	с	Розово		rozovo	kazanlk	stara-zagora
https://www.ekatte.com/област-бургас/община-руен/ръжица	Руен	Бургас	27.397537	42.782645	63598	с	Ръжица		rzhitsa	ruen	burgas
https://www.ekatte.com/област-плевен/община-левски/аспарухово	Левски	Плевен	25.12427	43.395504	802	с	Аспарухово		asparuhovo	levski	pleven
https://www.ekatte.com/област-добрич/община-тервел/професор-златарски	Тервел	Добрич	27.326899	43.767333	58685	с	Професор Златарски		profesor-zlatarski	tervel	dobrich
https://www.ekatte.com/област-кърджали/община-крумовград/малко-каменяне	Крумовград	Кърджали	25.68437	41.391137	46601	с	Малко Каменяне		malko-kamenjane	krumovgrad	krdzhali
https://www.ekatte.com/област-софия/община-драгоман/големо-малово	Драгоман	София-област	23.003473	42.934437	15518	с	Големо Малово		golemo-malovo	dragoman	sofija-oblast
https://www.ekatte.com/област-смолян/община-мадан/купен	Мадан	Смолян	24.976798	41.60641	40662	с	Купен		kupen	madan	smoljan
https://www.ekatte.com/област-плевен/община-долна-митрополия/гостиля	Долна Митрополия	Плевен	24.22635	43.564735	17364	с	Гостиля		gostilja	dolna-mitropolija	pleven
https://www.ekatte.com/област-добрич/община-шабла/горун	Шабла	Добрич	28.487908	43.498115	17275	с	Горун		gorun	shabla	dobrich
https://www.ekatte.com/област-враца/община-мизия/сараево	Мизия	Враца	23.856812	43.713381	65396	с	Сараево		saraevo	mizija	vratsa
https://www.ekatte.com/област-велико-търново/община-велико-търново/гащевци	Велико Търново	Велико Търново	25.669903	42.914108	14578	с	Гащевци		gaschevtsi	veliko-trnovo	veliko-trnovo
https://www.ekatte.com/област-бургас/община-камено/трояново	Камено	Бургас	27.145119	42.554599	73211	с	Трояново		trojanovo	kameno	burgas
https://www.ekatte.com/област-смолян/община-смолян/остри-пазлак	Смолян	Смолян	24.835764	41.561097	54359	с	Остри пазлак		ostri-pazlak	smoljan	smoljan
https://www.ekatte.com/област-софия/община-костенец/костенец	Костенец	София-област	23.862621	42.305969	38902	гр	Костенец	gr	kostenets	kostenets	sofija-oblast
https://www.ekatte.com/област-сливен/община-твърдица/сърцево	Твърдица	Сливен	26.067166	42.60665	70679	с	Сърцево		srtsevo	tvrditsa	sliven
https://www.ekatte.com/област-стара-загора/община-гълъбово/великово	Гълъбово	Стара Загора	25.801768	42.186149	10416	с	Великово		velikovo	glbovo	stara-zagora
https://www.ekatte.com/област-кюстендил/община-кочериново/крумово	Кочериново	Кюстендил	23.021861	42.07738	39997	с	Крумово		krumovo	kocherinovo	kjustendil
https://www.ekatte.com/област-благоевград/община-сандански/черешница	Сандански	Благоевград	23.458061	41.495179	80618	с	Черешница		chereshnitsa	sandanski	blagoevgrad
https://www.ekatte.com/област-ямбол/община-стралджа/недялско	Стралджа	Ямбол	26.818685	42.465693	51384	с	Недялско		nedjalsko	straldzha	jambol
https://www.ekatte.com/област-благоевград/община-кресна/долна-градешница	Кресна	Благоевград	23.1833	41.6833	22068	с	Долна Градешница		dolna-gradeshnitsa	kresna	blagoevgrad
https://www.ekatte.com/област-добрич/община-каварна/било	Каварна	Добрич	28.402897	43.647169	4090	с	Било		bilo	kavarna	dobrich
https://www.ekatte.com/област-благоевград/община-петрич/тонско-дабе	Петрич	Благоевград	23.130839	41.501489	72672	с	Тонско дабе		tonsko-dabe	petrich	blagoevgrad
https://www.ekatte.com/област-кърджали/община-кърджали/македонци	Кърджали	Кърджали	25.357805	41.586099	46214	с	Македонци		makedontsi	krdzhali	krdzhali
https://www.ekatte.com/област-велико-търново/община-павликени/павликени	Павликени	Велико Търново	25.306592	43.238733	55052	гр	Павликени	gr	pavlikeni	pavlikeni	veliko-trnovo
https://www.ekatte.com/област-бургас/община-царево/бродилово	Царево	Бургас	27.857635	42.087678	6553	с	Бродилово		brodilovo	tsarevo	burgas
https://www.ekatte.com/област-бургас/община-руен/подгорец	Руен	Бургас	27.403803	42.835868	15967	с	Подгорец		podgorets	ruen	burgas
https://www.ekatte.com/област-стара-загора/община-гълъбово/медникарово	Гълъбово	Стара Загора	26.002906	42.124532	47603	с	Медникарово		mednikarovo	glbovo	stara-zagora
https://www.ekatte.com/област-стара-загора/община-павел-баня/тъжа	Павел баня	Стара Загора	25.083246	42.65058	73540	с	Тъжа		tzha	pavel-banja	stara-zagora
https://www.ekatte.com/област-русе/община-две-могили/широково	Две могили	Русе	25.944909	43.554907	83301	с	Широково		shirokovo	dve-mogili	ruse
https://www.ekatte.com/област-софия/община-своге/брезе	Своге	София-област	23.196937	43.033271	6272	с	Брезе		breze	svoge	sofija-oblast
https://www.ekatte.com/област-бургас/община-малко-търново/звездец	Малко Търново	Бургас	27.417163	42.109245	30483	с	Звездец		zvezdets	malko-trnovo	burgas
https://www.ekatte.com/област-търговище/община-търговище/дралфа	Търговище	Търговище	26.428357	43.33196	23546	с	Дралфа		dralfa	trgovische	trgovische
https://www.ekatte.com/област-благоевград/община-благоевград/лисия	Благоевград	Благоевград	22.936632	42.061815	43863	с	Лисия		lisija	blagoevgrad	blagoevgrad
https://www.ekatte.com/област-бургас/община-руен/струя	Руен	Бургас	27.262567	42.961145	69990	с	Струя		struja	ruen	burgas
https://www.ekatte.com/област-софия/община-елин-пелин/крушовица	Елин Пелин	София-област	23.637617	42.561542	40227	с	Крушовица		krushovitsa	elin-pelin	sofija-oblast
https://www.ekatte.com/област-пловдив/община-първомай/православен	Първомай	Пловдив	25.238954	42.041617	58089	с	Православен		pravoslaven	prvomaj	plovdiv
https://www.ekatte.com/област-габрово/община-габрово/борското	Габрово	Габрово	25.168963	42.897523	5668	с	Борското		borskoto	gabrovo	gabrovo
https://www.ekatte.com/област-русе/община-иваново/кошов	Иваново	Русе	25.989801	43.658528	39205	с	Кошов		koshov	ivanovo	ruse
https://www.ekatte.com/област-бургас/община-созопол/вършило	Созопол	Бургас	27.378602	42.259617	12975	с	Вършило		vrshilo	sozopol	burgas
https://www.ekatte.com/област-благоевград/община-сандански/поленица	Сандански	Благоевград	23.297494	41.565882	57176	с	Поленица		polenitsa	sandanski	blagoevgrad
https://www.ekatte.com/област-велико-търново/община-елена/средни-колиби	Елена	Велико Търново	25.736631	42.918598	68429	с	Средни колиби		sredni-kolibi	elena	veliko-trnovo
https://www.ekatte.com/област-кюстендил/община-кюстендил/катрище	Кюстендил	Кюстендил	22.831196	42.289142	36659	с	Катрище		katrische	kjustendil	kjustendil
https://www.ekatte.com/област-ловеч/община-луковит/пещерна	Луковит	Ловеч	24.2493	43.078283	56318	с	Пещерна		pescherna	lukovit	lovech
https://www.ekatte.com/област-пловдив/община-хисаря/хисаря	Хисаря	Пловдив	24.706209	42.504366	77270	гр	Хисаря	gr	hisarja	hisarja	plovdiv
https://www.ekatte.com/област-добрич/община-добрич-селска/приморци	Добрич-селска	Добрич	27.907984	43.554576	58360	с	Приморци		primortsi	dobrich-selska	dobrich
https://www.ekatte.com/област-монтана/община-монтана/сумер	Монтана	Монтана	23.330707	43.333647	70233	с	Сумер		sumer	montana	montana
https://www.ekatte.com/област-хасково/община-стамболово/бял-кладенец	Стамболово	Хасково	25.63323	41.64787	7781	с	Бял кладенец		bjal-kladenets	stambolovo	haskovo
https://www.ekatte.com/област-стара-загора/община-братя-даскалови/медово	Братя Даскалови	Стара Загора	25.201267	42.371968	47665	с	Медово		medovo	bratja-daskalovi	stara-zagora
https://www.ekatte.com/област-силистра/община-дулово/дулово	Дулово	Силистра	27.139699	43.822239	24030	гр	Дулово	gr	dulovo	dulovo	silistra
https://www.ekatte.com/област-сливен/община-сливен/ковачите	Сливен	Сливен	26.226104	42.573957	37530	с	Ковачите		kovachite	sliven	sliven
https://www.ekatte.com/област-пловдив/община-родопи/златитрап	Родопи	Пловдив	24.63846	42.116278	31036	с	Златитрап		zlatitrap	rodopi	plovdiv
https://www.ekatte.com/област-перник/община-перник/батановци	Перник	Перник	22.955103	42.602027	72223	гр	Батановци	gr	batanovtsi	pernik	pernik
https://www.ekatte.com/област-силистра/община-силистра/професор-иширково	Силистра	Силистра	27.163407	43.996398	58699	с	Професор Иширково		profesor-ishirkovo	silistra	silistra
https://www.ekatte.com/област-пловдив/община-родопи/оризари	Родопи	Пловдив	24.638358	42.147922	53833	с	Оризари		orizari	rodopi	plovdiv
https://www.ekatte.com/област-разград/община-исперих/старо-селище	Исперих	Разград	26.749163	43.652593	69047	с	Старо селище		staro-selische	isperih	razgrad
https://www.ekatte.com/област-монтана/община-бойчиновци/охрид	Бойчиновци	Монтана	23.3817	43.4542	54496	с	Охрид		ohrid	bojchinovtsi	montana
https://www.ekatte.com/област-добрич/община-добрич-селска/врачанци	Добрич-селска	Добрич	27.782833	43.614989	12262	с	Врачанци		vrachantsi	dobrich-selska	dobrich
https://www.ekatte.com/област-пловдив/община-родопи/чурен	Родопи	Пловдив	24.527002	41.952817	81774	с	Чурен		churen	rodopi	plovdiv
https://www.ekatte.com/област-перник/община-перник/люлин	Перник	Перник	23.0833	42.6333	44656	с	Люлин		ljulin	pernik	pernik
https://www.ekatte.com/област-добрич/община-добрич-селска/стожер	Добрич-селска	Добрич	27.823152	43.434149	69300	с	Стожер		stozher	dobrich-selska	dobrich
https://www.ekatte.com/област-хасково/община-маджарово/златоустово	Маджарово	Хасково	25.797414	41.712461	31173	с	Златоустово		zlatoustovo	madzharovo	haskovo
https://www.ekatte.com/област-софия/община-самоков/клисура	Самоков	София-област	23.363397	42.330057	37294	с	Клисура		klisura	samokov	sofija-oblast
https://www.ekatte.com/област-кюстендил/община-кюстендил/търсино	Кюстендил	Кюстендил	22.740055	42.217099	73750	с	Търсино		trsino	kjustendil	kjustendil
https://www.ekatte.com/област-пловдив/община-лъки/югово	Лъки	Пловдив	24.801554	41.882141	86012	с	Югово		jugovo	lki	plovdiv
https://www.ekatte.com/област-хасково/община-ивайловград/ивайловград	Ивайловград	Хасково	26.124272	41.526698	32024	гр	Ивайловград	gr	ivajlovgrad	ivajlovgrad	haskovo
https://www.ekatte.com/област-варна/община-аксаково/любен-каравелово	Аксаково	Варна	27.768028	43.347817	44519	с	Любен Каравелово		ljuben-karavelovo	aksakovo	varna
https://www.ekatte.com/област-габрово/община-трявна/драгневци	Трявна	Габрово	25.515503	42.811402	23279	с	Драгневци		dragnevtsi	trjavna	gabrovo
https://www.ekatte.com/област-търговище/община-търговище/божурка	Търговище	Търговище	26.447445	43.183821	5030	с	Божурка		bozhurka	trgovische	trgovische
https://www.ekatte.com/област-софия/община-етрополе/ямна	Етрополе	София-област	24.112308	42.830059	87391	с	Ямна		jamna	etropole	sofija-oblast
https://www.ekatte.com/област-кърджали/община-джебел/козица	Джебел	Кърджали	25.278368	41.44982	37736	с	Козица		kozitsa	dzhebel	krdzhali
https://www.ekatte.com/област-разград/община-кубрат/бисерци	Кубрат	Разград	26.505241	43.885418	4131	с	Бисерци		bisertsi	kubrat	razgrad
https://www.ekatte.com/област-стара-загора/община-мъглиж/сливито	Мъглиж	Стара Загора	25.658403	42.671241	67341	с	Сливито		slivito	mglizh	stara-zagora
https://www.ekatte.com/област-кюстендил/община-кюстендил/нови-чифлик	Кюстендил	Кюстендил	22.807319	42.266963	52026	с	Нови чифлик		novi-chiflik	kjustendil	kjustendil
https://www.ekatte.com/област-кърджали/община-ардино/теменуга	Ардино	Кърджали	25.165695	41.521115	47809	с	Теменуга		temenuga	ardino	krdzhali
https://www.ekatte.com/област-силистра/община-силистра/богорово	Силистра	Силистра	27.36639	44.023024	4772	с	Богорово		bogorovo	silistra	silistra
https://www.ekatte.com/област-кърджали/община-момчилград/свобода	Момчилград	Кърджали	25.416944	41.575562	65797	с	Свобода		svoboda	momchilgrad	krdzhali
https://www.ekatte.com/област-пловдив/община-асеновград/мостово	Асеновград	Пловдив	24.936841	41.8493	49151	с	Мостово		mostovo	asenovgrad	plovdiv
https://www.ekatte.com/област-кърджали/община-кърджали/гъсково	Кърджали	Кърджали	25.442631	41.663667	18410	с	Гъсково		gskovo	krdzhali	krdzhali
https://www.ekatte.com/област-софия/община-ихтиман/пановци	Ихтиман	София-област	23.77823	42.539758	55405	с	Пановци		panovtsi	ihtiman	sofija-oblast
https://www.ekatte.com/област-ловеч/община-летница/крушуна	Летница	Ловеч	25.035066	43.253796	40261	с	Крушуна		krushuna	letnitsa	lovech
https://www.ekatte.com/област-монтана/община-георги-дамяново/говежда	Георги Дамяново	Монтана	22.9658	43.3006	15299	с	Говежда		govezhda	georgi-damjanovo	montana
https://www.ekatte.com/област-враца/община-мездра/игнатица	Мездра	Враца	23.60229	43.058052	32281	с	Игнатица		ignatitsa	mezdra	vratsa
https://www.ekatte.com/област-софия-столица/община-столична/бусманци	София-град	София-област	23.433222	42.675931	7106	с	Бусманци		busmantsi	sofija-grad	sofija-oblast
https://www.ekatte.com/област-кърджали/община-джебел/софийци	Джебел	Кърджали	25.36286	41.534572	68120	с	Софийци		sofijtsi	dzhebel	krdzhali
https://www.ekatte.com/област-монтана/община-берковица/лесковец	Берковица	Монтана	23.07629	43.318485	43414	с	Лесковец		leskovets	berkovitsa	montana
https://www.ekatte.com/област-търговище/община-попово/долна-кабда	Попово	Търговище	26.331284	43.238126	22109	с	Долна Кабда		dolna-kabda	popovo	trgovische
https://www.ekatte.com/област-кърджали/община-ардино/хромица	Ардино	Кърджали	25.210281	41.617615	77487	с	Хромица		hromitsa	ardino	krdzhali
https://www.ekatte.com/област-шумен/община-велики-преслав/драгоево	Велики Преслав	Шумен	26.869508	43.120696	23340	с	Драгоево		dragoevo	veliki-preslav	shumen
https://www.ekatte.com/област-смолян/община-мадан/петров-дол	Мадан	Смолян	24.98365	41.473238	56157	с	Петров дол		petrov-dol	madan	smoljan
https://www.ekatte.com/област-перник/община-брезник/брезник	Брезник	Перник	22.90808	42.74126	6286	гр	Брезник	gr	breznik	breznik	pernik
https://www.ekatte.com/област-габрово/община-севлиево/петко-славейков	Севлиево	Габрово	24.968341	43.063185	56037	с	Петко Славейков		petko-slavejkov	sevlievo	gabrovo
https://www.ekatte.com/област-кърджали/община-крумовград/долна-кула	Крумовград	Кърджали	25.611899	41.526445	22157	с	Долна кула		dolna-kula	krumovgrad	krdzhali
https://www.ekatte.com/област-софия/община-своге/огоя	Своге	София-област	23.520354	42.905665	53374	с	Огоя		ogoja	svoge	sofija-oblast
https://www.ekatte.com/област-русе/община-ценово/караманово	Ценово	Русе	25.529627	43.543189	36316	с	Караманово		karamanovo	tsenovo	ruse
https://www.ekatte.com/област-кърджали/община-ардино/ябълковец	Ардино	Кърджали	25.1914	41.6045	87059	с	Ябълковец		jablkovets	ardino	krdzhali
https://www.ekatte.com/област-стара-загора/община-павел-баня/габарево	Павел баня	Стара Загора	25.165856	42.63273	14026	с	Габарево		gabarevo	pavel-banja	stara-zagora
https://www.ekatte.com/област-велико-търново/община-свищов/козловец	Свищов	Велико Търново	25.362273	43.510104	37784	с	Козловец		kozlovets	svischov	veliko-trnovo
https://www.ekatte.com/област-габрово/община-трявна/койчовци	Трявна	Габрово	25.486936	42.856957	37890	с	Койчовци		kojchovtsi	trjavna	gabrovo
https://www.ekatte.com/област-бургас/община-руен/зайчар	Руен	Бургас	27.169827	42.778144	30243	с	Зайчар		zajchar	ruen	burgas
https://www.ekatte.com/област-габрово/община-севлиево/стоките	Севлиево	Габрово	25.072053	42.863118	69417	с	Стоките		stokite	sevlievo	gabrovo
https://www.ekatte.com/област-стара-загора/община-стара-загора/горно-ботево	Стара Загора	Стара Загора	25.801531	42.417167	16701	с	Горно Ботево		gorno-botevo	stara-zagora	stara-zagora
https://www.ekatte.com/област-велико-търново/община-елена/черни-дял	Елена	Велико Търново	26.01512	42.970359	80978	с	Черни дял		cherni-djal	elena	veliko-trnovo
https://www.ekatte.com/област-кърджали/община-момчилград/нановица	Момчилград	Кърджали	25.565075	41.54927	51097	с	Нановица		nanovitsa	momchilgrad	krdzhali
https://www.ekatte.com/област-кюстендил/община-невестино/страдалово	Невестино	Кюстендил	22.75142	42.125638	69571	с	Страдалово		stradalovo	nevestino	kjustendil
https://www.ekatte.com/област-габрово/община-дряново/петковци	Дряново	Габрово	25.528555	42.935852	56023	с	Петковци		petkovtsi	drjanovo	gabrovo
https://www.ekatte.com/област-велико-търново/община-елена/веселина	Елена	Велико Търново	25.855953	42.862092	10745	с	Веселина		veselina	elena	veliko-trnovo
https://www.ekatte.com/област-софия-столица/община-столична/бухово	София-град	София-област	23.566146	42.764722	7140	гр	Бухово	gr	buhovo	sofija-grad	sofija-oblast
https://www.ekatte.com/област-бургас/община-сунгурларе/манолич	Сунгурларе	Бургас	26.802144	42.869777	47096	с	Манолич		manolich	sungurlare	burgas
https://www.ekatte.com/област-пловдив/община-марица/манолско-конаре	Марица	Пловдив	24.954397	42.207736	47113	с	Манолско Конаре		manolsko-konare	maritsa	plovdiv
https://www.ekatte.com/област-видин/община-чупрене/репляна	Чупрене	Видин	22.734292	43.516416	62493	с	Репляна		repljana	chuprene	vidin
https://www.ekatte.com/област-габрово/община-дряново/дурча	Дряново	Габрово	25.489932	42.921426	24133	с	Дурча		durcha	drjanovo	gabrovo
https://www.ekatte.com/област-добрич/община-генерал-тошево/александър-стамболийски	Генерал Тошево	Добрич	28.358151	43.685831	360	с	Александър Стамболийски		aleksandr-stambolijski	general-toshevo	dobrich
https://www.ekatte.com/област-велико-търново/община-свищов/хаджидимитрово	Свищов	Велико Търново	25.457062	43.519205	77013	с	Хаджидимитрово		hadzhidimitrovo	svischov	veliko-trnovo
https://www.ekatte.com/област-силистра/община-силистра/българка	Силистра	Силистра	27.330854	44.021226	7329	с	Българка		blgarka	silistra	silistra
https://www.ekatte.com/област-софия/община-етрополе/брусен	Етрополе	София-област	24.108525	42.902881	6608	с	Брусен		brusen	etropole	sofija-oblast
https://www.ekatte.com/област-монтана/община-монтана/липен	Монтана	Монтана	23.387711	43.390399	43730	с	Липен		lipen	montana	montana
https://www.ekatte.com/област-разград/община-лозница/ловско	Лозница	Разград	26.621261	43.394767	44937	с	Ловско		lovsko	loznitsa	razgrad
https://www.ekatte.com/област-благоевград/община-сандански/бождово	Сандански	Благоевград	23.360543	41.600795	4933	с	Бождово		bozhdovo	sandanski	blagoevgrad
https://www.ekatte.com/област-кърджали/община-кърджали/перперек	Кърджали	Кърджали	25.545231	41.68451	55885	с	Перперек		perperek	krdzhali	krdzhali
https://www.ekatte.com/област-кърджали/община-кърджали/кьосево	Кърджали	Кърджали	25.303691	41.607156	41085	с	Кьосево		kosevo	krdzhali	krdzhali
https://www.ekatte.com/област-велико-търново/община-свищов/алеково	Свищов	Велико Търново	25.420127	43.465844	237	с	Алеково		alekovo	svischov	veliko-trnovo
https://www.ekatte.com/област-велико-търново/община-златарица/разсоха	Златарица	Велико Търново	25.974451	43.024009	61830	с	Разсоха		razsoha	zlataritsa	veliko-trnovo
https://www.ekatte.com/област-ловеч/община-тетевен/глогово	Тетевен	Ловеч	24.275621	42.976698	15148	с	Глогово		glogovo	teteven	lovech
https://www.ekatte.com/област-сливен/община-сливен/струпец	Сливен	Сливен	26.113475	42.616646	69986	с	Струпец		strupets	sliven	sliven
https://www.ekatte.com/област-монтана/община-георги-дамяново/георги-дамяново	Георги Дамяново	Монтана	23.0306	43.3861	14773	с	Георги Дамяново		georgi-damjanovo	georgi-damjanovo	montana
https://www.ekatte.com/област-кюстендил/община-бобов-дол/локвата	Бобов дол	Кюстендил	22.96369	42.233622	44210	с	Локвата		lokvata	bobov-dol	kjustendil
https://www.ekatte.com/област-софия/община-копривщица/копривщица	Копривщица	София-област	24.360292	42.636122	38558	гр	Копривщица	gr	koprivschitsa	koprivschitsa	sofija-oblast
https://www.ekatte.com/област-кърджали/община-черноочене/стражница	Черноочене	Кърджали	25.352163	41.71131	69657	с	Стражница		strazhnitsa	chernoochene	krdzhali
https://www.ekatte.com/област-хасково/община-стамболово/голобрадово	Стамболово	Хасково	25.671122	41.633996	15610	с	Голобрадово		golobradovo	stambolovo	haskovo
https://www.ekatte.com/област-смолян/община-девин/беден	Девин	Смолян	24.474415	41.715744	3112	с	Беден		beden	devin	smoljan
https://www.ekatte.com/област-смолян/община-смолян/еленска	Смолян	Смолян	24.879442	41.572795	27262	с	Еленска		elenska	smoljan	smoljan
https://www.ekatte.com/област-враца/община-враца/върбица	Враца	Враца	23.844222	43.289587	12749	с	Върбица		vrbitsa	vratsa	vratsa
https://www.ekatte.com/област-бургас/община-царево/кондолово	Царево	Бургас	27.681498	42.093155	38251	с	Кондолово		kondolovo	tsarevo	burgas
https://www.ekatte.com/област-добрич/община-крушари/крушари	Крушари	Добрич	27.755596	43.815747	40097	с	Крушари		krushari	krushari	dobrich
https://www.ekatte.com/област-враца/община-криводол/уровене	Криводол	Враца	23.410575	43.374825	75143	с	Уровене		urovene	krivodol	vratsa
https://www.ekatte.com/област-габрово/община-севлиево/младен	Севлиево	Габрово	25.186374	43.090244	48670	с	Младен		mladen	sevlievo	gabrovo
https://www.ekatte.com/област-пловдив/община-родопи/брестник	Родопи	Пловдив	24.767703	42.056265	6447	с	Брестник		brestnik	rodopi	plovdiv
https://www.ekatte.com/област-силистра/община-главиница/сокол	Главиница	Силистра	26.862729	43.96168	67828	с	Сокол		sokol	glavinitsa	silistra
https://www.ekatte.com/област-шумен/община-върбица/ловец	Върбица	Шумен	26.712287	43.057362	43949	с	Ловец		lovets	vrbitsa	shumen
https://www.ekatte.com/област-бургас/община-руен/трънак	Руен	Бургас	27.211301	42.944119	73287	с	Трънак		trnak	ruen	burgas
https://www.ekatte.com/област-добрич/община-генерал-тошево/малина	Генерал Тошево	Добрич	28.078118	43.637481	46351	с	Малина		malina	general-toshevo	dobrich
https://www.ekatte.com/област-кърджали/община-ардино/китница	Ардино	Кърджали	25.167613	41.679567	37085	с	Китница		kitnitsa	ardino	krdzhali
https://www.ekatte.com/област-кърджали/община-момчилград/лале	Момчилград	Кърджали	25.547988	41.51963	43102	с	Лале		lale	momchilgrad	krdzhali
https://www.ekatte.com/област-добрич/община-добрич-селска/божурово	Добрич-селска	Добрич	27.76583	43.698803	5061	с	Божурово		bozhurovo	dobrich-selska	dobrich
https://www.ekatte.com/област-благоевград/община-симитли/полето	Симитли	Благоевград	23.147641	41.861359	57203	с	Полето		poleto	simitli	blagoevgrad
https://www.ekatte.com/област-кърджали/община-момчилград/равен	Момчилград	Кърджали	25.492339	41.544883	61063	с	Равен		raven	momchilgrad	krdzhali
https://www.ekatte.com/област-бургас/община-сунгурларе/климаш	Сунгурларе	Бургас	26.905773	42.778829	37215	с	Климаш		klimash	sungurlare	burgas
https://www.ekatte.com/област-софия-столица/община-столична/желява	София-град	София-област	23.604836	42.747462	29204	с	Желява		zheljava	sofija-grad	sofija-oblast
https://www.ekatte.com/област-шумен/община-шумен/средня	Шумен	Шумен	26.801354	43.301484	68504	с	Средня		srednja	shumen	shumen
https://www.ekatte.com/област-благоевград/община-петрич/скрът	Петрич	Благоевград	22.996048	41.364759	66901	с	Скрът		skrt	petrich	blagoevgrad
https://www.ekatte.com/област-кърджали/община-крумовград/стари-чал	Крумовград	Кърджали	25.647529	41.586495	68936	с	Стари чал		stari-chal	krumovgrad	krdzhali
https://www.ekatte.com/област-сливен/община-нова-загора/кортен	Нова Загора	Сливен	25.996303	42.544486	38683	с	Кортен		korten	nova-zagora	sliven
https://www.ekatte.com/област-шумен/община-велики-преслав/хан-крум	Велики Преслав	Шумен	26.892923	43.206276	78210	с	Хан Крум		han-krum	veliki-preslav	shumen
https://www.ekatte.com/област-монтана/община-медковец/расово	Медковец	Монтана	23.23634	43.69987	62222	с	Расово		rasovo	medkovets	montana
https://www.ekatte.com/област-монтана/община-бойчиновци/бойчиновци	Бойчиновци	Монтана	23.3358	43.4722	5236	гр	Бойчиновци	gr	bojchinovtsi	bojchinovtsi	montana
https://www.ekatte.com/област-пазарджик/община-септември/семчиново	Септември	Пазарджик	24.097492	42.178372	66202	с	Семчиново		semchinovo	septemvri	pazardzhik
https://www.ekatte.com/област-разград/община-исперих/яким-груево	Исперих	Разград	26.868532	43.756272	87285	с	Яким Груево		jakim-gruevo	isperih	razgrad
https://www.ekatte.com/област-кърджали/община-джебел/рогозче	Джебел	Кърджали	25.292721	41.464571	62846	с	Рогозче		rogozche	dzhebel	krdzhali
https://www.ekatte.com/област-софия/община-правец/видраре	Правец	София-област	24.010388	42.992458	11020	с	Видраре		vidrare	pravets	sofija-oblast
https://www.ekatte.com/област-пазарджик/община-панагюрище/бъта	Панагюрище	Пазарджик	24.182806	42.450932	7572	с	Бъта		bta	panagjurische	pazardzhik
https://www.ekatte.com/област-силистра/община-тутракан/тутракан	Тутракан	Силистра	26.61951	44.038604	73496	гр	Тутракан	gr	tutrakan	tutrakan	silistra
https://www.ekatte.com/област-силистра/община-главиница/зафирово	Главиница	Силистра	26.823623	43.998791	30377	с	Зафирово		zafirovo	glavinitsa	silistra
https://www.ekatte.com/област-плевен/община-плевен/мечка	Плевен	Плевен	24.804168	43.522941	47963	с	Мечка		mechka	pleven	pleven
https://www.ekatte.com/област-благоевград/община-сандански/дамяница	Сандански	Благоевград	23.266417	41.511375	20105	с	Дамяница		damjanitsa	sandanski	blagoevgrad
https://www.ekatte.com/област-стара-загора/община-чирпан/ценово	Чирпан	Стара Загора	25.398031	42.159872	78375	с	Ценово		tsenovo	chirpan	stara-zagora
